1,3,1
1,7,1
1,8,1
1,12,1
1,14,1
1,18,1
1,22,1
1,23,1
1,25,1
1,29,1
1,113,1
2,4,1
2,5,1
2,6,1
2,8,1
2,9,1
2,10,1
2,15,1
2,17,1
2,19,1
2,20,1
2,22,1
2,25,1
2,29,1
2,34,1
2,54,1
2,102,1
3,2,1
3,4,1
3,8,1
3,9,1
3,10,1
3,12,1
3,13,1
3,17,1
3,18,1
3,20,1
3,22,1
3,25,1
3,28,1
3,30,1
3,32,1
3,34,1
3,102,1
3,118,1
3,122,1
4,13,1
4,14,1
4,23,1
4,28,1
4,53,1
4,54,1
4,116,1
4,118,1
4,122,1
5,2,1
5,3,1
5,7,1
5,8,1
5,12,1
5,17,1
5,19,1
5,21,1
5,25,1
5,28,1
5,29,1
5,32,1
5,35,1
5,36,1
5,38,1
5,40,1
5,42,1
5,43,1
5,46,1
5,47,1
5,52,1
5,54,1
5,64,1
5,72,1
6,1,1
6,2,1
6,3,1
6,5,1
6,6,1
6,8,1
6,11,1
6,13,1
6,14,1
6,17,1
6,22,1
6,32,1
6,34,1
6,54,1
6,102,1
6,116,1
6,118,1
7,1,1
7,3,1
7,6,1
7,7,1
7,8,1
7,9,1
7,10,1
7,12,1
7,13,1
7,14,1
7,17,1
7,18,1
7,23,1
7,25,1
7,28,1
7,53,1
7,94,1
7,102,1
7,113,1
7,122,1
8,2,1
8,3,1
8,5,1
8,6,1
8,8,1
8,11,1
8,13,1
8,14,1
8,15,1
8,18,1
8,19,1
8,23,1
8,25,1
8,34,1
8,54,1
8,102,1
8,106,1
8,113,1
9,1,1
9,8,1
9,13,1
9,27,1
9,29,1
9,54,1
9,75,1
9,99,1
9,101,1
9,102,1
9,104,1
9,107,1
9,110,1
9,114,1
9,117,1
9,124,1
9,125,1
9,128,1
10,2,1
10,3,1
10,5,1
10,7,1
10,8,1
10,11,1
10,13,1
10,14,1
10,18,1
10,19,1
10,25,1
10,29,1
10,32,1
10,94,1
10,102,1
10,113,1
10,118,1
10,122,1
11,1,1
11,4,1
11,5,1
11,6,1
11,12,1
11,13,1
11,15,1
11,19,1
11,22,1
11,23,1
11,34,1
11,53,1
11,113,1
11,116,1
11,118,1
12,2,1
12,4,1
12,8,1
12,13,1
12,15,1
12,19,1
12,20,1
12,29,1
12,94,1
12,113,1
12,116,1
12,122,1
13,1,1
13,2,1
13,5,1
13,6,1
13,7,1
13,10,1
13,12,1
13,13,1
13,14,1
13,17,1
13,19,1
13,20,1
13,25,1
13,29,1
13,30,1
13,34,1
13,94,1
13,116,1
13,118,1
13,122,1
14,3,1
14,6,1
14,7,1
14,10,1
14,12,1
