1,2,1
1,3,1
1,4,1
1,5,1
1,7,1
1,11,1
1,13,1
1,14,1
1,19,1
1,21,1
1,22,1
1,27,1
1,30,1
2,1,1
2,9,1
2,10,1
2,12,1
2,14,1
2,16,1
2,17,1
2,18,1
2,19,1
2,20,1
2,21,1
2,23,1
2,26,1
2,30,1
3,1,1
3,11,1
3,15,1
3,16,1
3,17,1
3,18,1
3,19,1
3,21,1
3,27,1
3,28,1
3,29,1
3,30,1
4,1,1
4,6,1
4,11,1
4,24,1
4,25,1
4,27,1
4,29,1
4,30,1
4,32,1
5,1,1
5,7,1
5,8,1
5,10,1
5,11,1
5,12,1
5,15,1
5,19,1
5,20,1
5,22,1
5,23,1
5,27,1
5,29,1
6,4,1
6,7,1
6,11,1
6,15,1
6,18,1
6,20,1
6,21,1
6,22,1
6,24,1
6,25,1
6,31,1
6,32,1
7,1,1
7,5,1
7,6,1
7,8,1
7,10,1
7,12,1
7,13,1
7,16,1
7,18,1
7,20,1
7,22,1
7,24,1
7,25,1
7,26,1
7,27,1
7,28,1
7,29,1
7,30,1
7,31,1
8,5,1
8,7,1
8,10,1
8,13,1
8,17,1
8,18,1
8,19,1
8,20,1
8,21,1
8,22,1
8,24,1
8,25,1
8,28,1
8,29,1
8,30,1
8,32,1
9,2,1
9,18,1
9,21,1
9,23,1
9,25,1
9,30,1
9,31,1
10,2,1
10,5,1
10,7,1
10,8,1
10,13,1
10,15,1
10,18,1
10,19,1
10,20,1
10,21,1
10,22,1
10,23,1
10,24,1
10,25,1
11,1,1
11,3,1
11,4,1
11,5,1
11,6,1
11,12,1
11,16,1
11,19,1
11,25,1
11,26,1
11,27,1
11,28,1
11,29,1
11,31,1
11,32,1
12,2,1
12,5,1
12,7,1
12,11,1
12,14,1
12,17,1
12,19,1
12,21,1
12,23,1
12,25,1
12,26,1
12,29,1
13,1,1
13,7,1
13,8,1
13,10,1
13,14,1
13,21,1
13,23,1
13,25,1
13,31,1
14,1,1
14,2,1
14,12,1
14,13,1
14,18,1
14,22,1
14,23,1
14,24,1
14,25,1
14,26,1
14,27,1
14,30,1
15,3,1
15,5,1
15,6,1
15,10,1
15,18,1
15,20,1
15,22,1
15,23,1
15,26,1
15,28,1
15,29,1
16,2,1
16,3,1
16,7,1
16,11,1
16,17,1
16,19,1
16,20,1
16,21,1
16,22,1
16,23,1
16,25,1
16,29,1
16,30,1
17,2,1
17,3,1
17,8,1
17,12,1
17,16,1
17,18,1
17,20,1
17,21,1
17,26,1
17,27,1
17,30,1
17,31,1
18,2,1
18,3,1
18,6,1
18,7,1
18,8,1
18,9,1
18,10,1
18,14,1
18,15,1
18,17,1
18,21,1
18,22,1
18,23,1
18,26,1
18,28,1
18,29,1
18,30,1
18,32,1
19,1,1
19,2,1
19,3,1
19,5,1
19,8,1
19,10,1
19,11,1
19,12,1
19,16,1
19,21,1
19,22,1
19,24,1
19,25,1
19,27,1
19,31,1
20,2,1
20,5,1
20,6,1
20,7,1
20,8,1
20,10,1
20,15,1
20,16,1
20,17,1
20,22,1
20,23,1
20,24,1
20,25,1
20,26,1
20,27,1
20,31,1
20,32,1
21,1,1
21,2,1
21,3,1
21,6,1
21,8,1
21,9,1
21,10,1
21,12,1
21,13,1
21,16,1
21,17,1
21,18,1
21,19,1
21,22,1
21,23,1
21,24,1
21,25,1
21,26,1
21,27,1
21,29,1
21,30,1
22,1,1
22,5,1
22,6,1
22,7,1
22,8,1
22,10,1
22,14,1
22,15,1
22,16,1
22,18,1
22,19,1
22,20,1
22,21,1
22,24,1
22,25,1
22,27,1
22,28,1
22,29,1
22,32,1
23,2,1
23,5,1
23,9,1
23,10,1
23,12,1
23,13,1
23,14,1
23,15,1
23,16,1
23,18,1
23,20,1
23,21,1
23,32,1
24,4,1
24,6,1
24,7,1
24,8,1
24,10,1
24,14,1
24,19,1
24,20,1
24,21,1
24,22,1
24,27,1
25,4,1
25,6,1
25,7,1
25,8,1
25,9,1
25,10,1
25,11,1
25,12,1
25,13,1
25,14,1
25,16,1
25,19,1
25,20,1
25,21,1
25,22,1
25,27,1
25,28,1
25,30,1
25,31,1
25,32,1
26,2,1
26,7,1
26,11,1
26,12,1
26,14,1
26,15,1
26,17,1
26,18,1
26,20,1
26,21,1
27,1,1
27,3,1
27,4,1
27,5,1
27,7,1
27,11,1
27,14,1
27,17,1
27,19,1
27,20,1
27,21,1
27,22,1
27,24,1
27,25,1
27,28,1
27,30,1
27,32,1
28,3,1
28,7,1
28,8,1
28,11,1
28,15,1
28,18,1
28,22,1
28,25,1
28,27,1
28,32,1
29,3,1
29,4,1
29,5,1
29,7,1
29,8,1
29,11,1
29,12,1
29,15,1
29,16,1
29,18,1
29,21,1
29,22,1
29,30,1
30,1,1
30,2,1
30,3,1
30,4,1
30,7,1
30,8,1
30,9,1
30,14,1
30,16,1
30,17,1
30,18,1
30,21,1
30,25,1
30,27,1
30,29,1
31,6,1
31,7,1
31,9,1
31,11,1
31,13,1
31,17,1
31,19,1
31,20,1
31,25,1
31,32,1
32,4,1
32,6,1
32,8,1
32,11,1
32,18,1
32,20,1
32,22,1
32,23,1
32,25,1
32,27,1
32,28,1
32,31,1
33,35,1
33,36,1
33,39,1
33,41,1
33,44,1
33,45,1
33,47,1
33,52,1
33,55,1
33,59,1
33,63,1
33,64,1
34,35,1
34,37,1
34,38,1
34,39,1
34,41,1
34,42,1
34,46,1
34,48,1
34,49,1
34,53,1
34,56,1
34,57,1
34,60,1
34,61,1
34,62,1
34,64,1
35,33,1
35,34,1
35,36,1
35,37,1
35,39,1
35,40,1
35,42,1
35,43,1
35,44,1
35,46,1
35,49,1
35,53,1
35,56,1
35,61,1
35,62,1
36,33,1
36,35,1
36,37,1
36,39,1
36,41,1
36,42,1
36,44,1
36,48,1
36,49,1
36,50,1
36,51,1
36,53,1
36,54,1
36,55,1
36,56,1
36,58,1
36,59,1
36,62,1
37,34,1
37,35,1
37,36,1
37,38,1
37,39,1
37,44,1
37,45,1
37,47,1
37,49,1
37,51,1
37,53,1
37,54,1
37,55,1
37,57,1
37,60,1
37,63,1
37,64,1
38,34,1
38,37,1
38,40,1
38,41,1
38,42,1
38,46,1
38,47,1
38,49,1
38,52,1
38,53,1
38,58,1
38,61,1
38,62,1
39,33,1
39,34,1
39,35,1
39,36,1
39,37,1
39,40,1
39,41,1
39,43,1
39,44,1
39,50,1
39,56,1
39,63,1
39,64,1
40,35,1
40,38,1
40,39,1
40,44,1
40,46,1
40,47,1
40,51,1
40,53,1
40,55,1
40,58,1
40,62,1
40,63,1
41,33,1
41,34,1
41,36,1
41,38,1
41,39,1
41,42,1
41,43,1
41,45,1
41,46,1
41,50,1
41,52,1
41,53,1
41,62,1
41,63,1
42,34,1
42,35,1
42,36,1
42,38,1
42,41,1
42,43,1
42,45,1
42,46,1
42,49,1
42,51,1
42,52,1
42,54,1
42,58,1
42,59,1
42,64,1
43,35,1
43,39,1
43,41,1
43,42,1
43,44,1
43,45,1
43,46,1
43,47,1
43,49,1
43,50,1
43,51,1
43,55,1
43,59,1
43,63,1
44,33,1
44,35,1
44,36,1
44,37,1
44,39,1
44,40,1
44,43,1
44,46,1
44,47,1
44,49,1
44,52,1
44,53,1
44,54,1
44,55,1
44,59,1
44,61,1
44,62,1
45,33,1
45,37,1
45,41,1
45,42,1
45,43,1
45,47,1
45,51,1
45,53,1
45,59,1
45,61,1
45,62,1
45,64,1
46,34,1
46,35,1
46,38,1
46,40,1
46,41,1
46,42,1
46,43,1
46,44,1
46,48,1
46,50,1
46,53,1
46,57,1
46,58,1
46,59,1
46,64,1
47,33,1
47,37,1
47,38,1
47,40,1
47,43,1
47,44,1
47,45,1
47,49,1
47,50,1
47,51,1
47,55,1
47,57,1
47,58,1
47,60,1
47,61,1
47,64,1
48,34,1
48,36,1
48,46,1
48,51,1
48,52,1
48,56,1
48,61,1
48,63,1
49,34,1
49,35,1
49,36,1
49,37,1
49,38,1
49,42,1
49,43,1
49,44,1
49,47,1
49,52,1
49,53,1
49,54,1
49,55,1
49,59,1
49,60,1
49,63,1
50,36,1
50,39,1
50,41,1
50,43,1
50,46,1
50,47,1
50,51,1
50,55,1
50,58,1
50,60,1
50,63,1
51,36,1
51,37,1
51,40,1
51,42,1
51,43,1
51,45,1
51,47,1
51,48,1
51,50,1
51,53,1
51,56,1
51,60,1
51,63,1
51,64,1
52,33,1
52,38,1
52,41,1
52,42,1
52,44,1
52,48,1
52,49,1
52,54,1
52,56,1
52,63,1
53,34,1
53,35,1
53,36,1
53,37,1
53,38,1
53,40,1
53,41,1
53,44,1
53,45,1
53,46,1
53,49,1
53,51,1
53,55,1
53,57,1
53,59,1
53,61,1
53,63,1
53,64,1
54,36,1
54,37,1
54,42,1
54,44,1
54,49,1
54,52,1
54,55,1
54,61,1
54,63,1
55,33,1
55,36,1
55,37,1
55,40,1
55,43,1
55,44,1
55,47,1
55,49,1
55,50,1
55,53,1
55,54,1
55,60,1
55,64,1
56,34,1
56,35,1
56,36,1
56,39,1
56,48,1
56,51,1
56,52,1
56,59,1
56,61,1
56,63,1
57,34,1
57,37,1
57,46,1
57,47,1
57,53,1
57,60,1
57,62,1
57,64,1
58,36,1
58,38,1
58,40,1
58,42,1
58,46,1
58,47,1
58,50,1
58,60,1
59,33,1
59,36,1
59,42,1
59,43,1
59,44,1
59,45,1
59,46,1
59,49,1
59,53,1
59,56,1
59,61,1
59,63,1
60,34,1
60,37,1
60,47,1
60,49,1
60,50,1
60,51,1
60,55,1
60,57,1
60,58,1
60,61,1
60,62,1
60,63,1
61,34,1
61,35,1
61,38,1
61,44,1
61,45,1
61,47,1
61,48,1
61,53,1
61,54,1
61,56,1
61,59,1
61,60,1
61,64,1
62,34,1
62,35,1
62,36,1
62,38,1
62,40,1
62,41,1
62,44,1
62,45,1
62,57,1
62,60,1
63,33,1
63,37,1
63,39,1
63,40,1
63,41,1
63,43,1
63,48,1
63,49,1
63,50,1
63,51,1
63,52,1
63,53,1
63,54,1
63,56,1
63,59,1
63,60,1
63,64,1
64,33,1
64,34,1
64,37,1
64,39,1
64,42,1
64,45,1
64,46,1
64,47,1
64,51,1
64,53,1
64,55,1
64,57,1
64,61,1
64,63,1
65,67,1
65,69,1
65,72,1
65,74,1
65,77,1
65,82,1
65,87,1
65,89,1
65,90,1
65,93,1
66,72,1
66,74,1
66,75,1
66,77,1
66,82,1
66,83,1
66,85,1
66,86,1
66,88,1
66,91,1
66,92,1
66,94,1
66,95,1
66,96,1
67,65,1
67,69,1
67,75,1
67,78,1
67,81,1
67,83,1
67,89,1
67,91,1
67,94,1
67,95,1
68,73,1
68,75,1
68,76,1
68,79,1
68,80,1
68,82,1
68,83,1
68,84,1
68,87,1
68,93,1
68,94,1
69,65,1
69,67,1
69,70,1
69,75,1
69,77,1
69,78,1
69,79,1
69,81,1
69,82,1
69,86,1
69,89,1
69,90,1
69,92,1
70,69,1
70,71,1
70,73,1
70,74,1
70,75,1
70,78,1
70,80,1
70,81,1
70,82,1
70,86,1
70,89,1
70,91,1
70,94,1
70,96,1
71,70,1
71,73,1
71,74,1
71,75,1
71,77,1
71,78,1
71,79,1
71,81,1
71,85,1
71,91,1
71,92,1
71,93,1
72,65,1
72,66,1
72,74,1
72,78,1
72,79,1
72,84,1
72,86,1
72,87,1
72,89,1
73,68,1
73,70,1
73,71,1
73,74,1
73,75,1
73,82,1
73,89,1
73,91,1
73,92,1
73,95,1
73,96,1
74,65,1
74,66,1
74,70,1
74,71,1
74,72,1
74,73,1
74,75,1
74,76,1
74,77,1
74,79,1
74,80,1
74,82,1
74,84,1
74,87,1
74,88,1
74,93,1
74,95,1
75,66,1
75,67,1
75,68,1
75,69,1
75,70,1
75,71,1
75,73,1
75,74,1
75,78,1
75,82,1
75,85,1
75,86,1
75,90,1
75,93,1
75,95,1
75,96,1
76,68,1
76,74,1
76,78,1
76,80,1
76,82,1
76,83,1
76,85,1
76,86,1
76,90,1
76,92,1
76,96,1
77,65,1
77,66,1
77,69,1
77,71,1
77,74,1
77,78,1
77,79,1
77,81,1
77,84,1
77,85,1
77,87,1
77,90,1
77,93,1
77,94,1
77,95,1
77,96,1
78,67,1
78,69,1
78,70,1
78,71,1
78,72,1
78,75,1
78,76,1
78,77,1
78,81,1
78,82,1
78,83,1
78,84,1
78,87,1
78,89,1
78,92,1
78,93,1
78,94,1
79,68,1
79,69,1
79,71,1
79,72,1
79,74,1
79,77,1
79,80,1
79,81,1
79,83,1
79,92,1
79,93,1
79,95,1
80,68,1
80,70,1
80,74,1
80,76,1
80,79,1
80,83,1
80,86,1
80,87,1
80,88,1
80,89,1
80,90,1
80,91,1
80,93,1
80,94,1
80,95,1
80,96,1
81,67,1
81,69,1
81,70,1
81,71,1
81,77,1
81,78,1
81,79,1
81,82,1
81,84,1
81,85,1
81,87,1
81,88,1
81,89,1
81,90,1
81,92,1
81,93,1
81,94,1
81,96,1
82,65,1
82,66,1
82,68,1
82,69,1
82,70,1
82,73,1
82,74,1
82,75,1
82,76,1
82,78,1
82,81,1
82,83,1
82,85,1
82,88,1
82,93,1
82,96,1
83,66,1
83,67,1
83,68,1
83,76,1
83,78,1
83,79,1
83,80,1
83,82,1
83,86,1
83,87,1
83,88,1
83,89,1
84,68,1
84,72,1
84,74,1
84,77,1
84,78,1
84,81,1
84,85,1
84,87,1
84,89,1
84,92,1
84,94,1
84,96,1
85,66,1
85,71,1
85,75,1
85,76,1
85,77,1
85,81,1
85,82,1
85,84,1
85,89,1
85,90,1
85,91,1
85,92,1
86,66,1
86,69,1
86,70,1
86,72,1
86,75,1
86,76,1
86,80,1
86,83,1
86,87,1
86,88,1
86,90,1
86,91,1
86,92,1
86,93,1
86,94,1
86,95,1
86,96,1
87,65,1
87,68,1
87,72,1
87,74,1
87,77,1
87,78,1
87,80,1
87,81,1
87,83,1
87,84,1
87,86,1
87,90,1
87,91,1
87,92,1
87,94,1
87,95,1
88,66,1
88,74,1
88,80,1
88,81,1
88,82,1
88,83,1
88,86,1
88,90,1
88,91,1
88,92,1
88,93,1
88,95,1
88,96,1
89,65,1
89,67,1
89,69,1
89,70,1
89,72,1
89,73,1
89,78,1
89,80,1
89,81,1
89,83,1
89,84,1
89,85,1
89,90,1
89,92,1
89,93,1
89,95,1
90,65,1
90,69,1
90,75,1
90,76,1
90,77,1
90,80,1
90,81,1
90,85,1
90,86,1
90,87,1
90,88,1
90,89,1
90,92,1
90,94,1
90,96,1
91,66,1
91,67,1
91,70,1
91,71,1
91,73,1
91,80,1
91,85,1
91,86,1
91,87,1
91,88,1
91,94,1
91,95,1
91,96,1
92,66,1
92,69,1
92,71,1
92,73,1
92,76,1
92,78,1
92,79,1
92,81,1
92,84,1
92,85,1
92,86,1
92,87,1
92,88,1
92,89,1
92,90,1
92,93,1
92,94,1
92,95,1
93,65,1
93,68,1
93,71,1
93,74,1
93,75,1
93,77,1
93,78,1
93,79,1
93,80,1
93,81,1
93,82,1
93,86,1
93,88,1
93,89,1
93,92,1
93,94,1
94,66,1
94,67,1
94,68,1
94,70,1
94,77,1
94,78,1
94,80,1
94,81,1
94,84,1
94,86,1
94,87,1
94,90,1
94,91,1
94,92,1
94,93,1
94,95,1
94,96,1
95,66,1
95,67,1
95,73,1
95,74,1
95,75,1
95,77,1
95,79,1
95,80,1
95,86,1
95,87,1
95,88,1
95,89,1
95,91,1
95,92,1
95,94,1
95,96,1
96,66,1
96,70,1
96,73,1
96,75,1
96,76,1
96,77,1
96,80,1
96,81,1
96,82,1
96,84,1
96,86,1
96,88,1
96,90,1
96,91,1
96,94,1
96,95,1
97,98,1
97,103,1
97,104,1
97,107,1
97,108,1
97,110,1
97,111,1
97,115,1
97,117,1
97,118,1
97,119,1
97,120,1
97,121,1
97,122,1
97,123,1
98,97,1
98,99,1
98,103,1
98,105,1
98,110,1
