1,1,1
1,2,1
1,3,1
1,4,1
1,6,1
1,7,1
1,9,1
1,12,1
1,14,1
1,15,1
1,17,1
1,19,1
1,25,1
1,29,1
1,30,1
1,31,1
1,89,1
1,94,1
1,123,1
2,1,1
2,2,1
2,4,1
2,8,1
2,10,1
2,12,1
2,13,1
2,14,1
2,18,1
2,20,1
2,23,1
2,25,1
2,27,1
2,29,1
2,94,1
2,114,1
2,123,1
3,1,1
3,2,1
3,6,1
3,9,1
3,10,1
3,11,1
3,13,1
3,30,1
3,62,1
3,89,1
3,94,1
3,97,1
3,98,1
3,103,1
3,105,1
3,108,1
3,109,1
3,111,1
3,114,1
3,117,1
3,119,1
3,121,1
3,126,1
3,128,1
4,3,1
4,6,1
4,7,1
4,9,1
4,11,1
4,17,1
4,19,1
4,26,1
4,28,1
4,29,1
4,30,1
4,32,1
4,34,1
4,114,1
5,3,1
5,4,1
5,5,1
5,6,1
5,7,1
5,11,1
5,12,1
5,15,1
5,18,1
5,20,1
5,27,1
5,94,1
5,122,1
6,1,1
6,5,1
6,8,1
6,9,1
6,11,1
6,14,1
6,17,1
6,19,1
6,28,1
6,29,1
6,30,1
6,32,1
6,34,1
6,89,1
7,2,1
7,4,1
7,6,1
7,9,1
7,10,1
7,13,1
7,14,1
7,17,1
7,18,1
7,22,1
7,23,1
7,28,1
7,30,1
7,31,1
7,34,1
7,122,1
8,1,1
8,4,1
8,5,1
8,6,1
8,10,1
8,12,1
8,13,1
8,15,1
8,17,1
8,30,1
8,31,1
8,32,1
8,34,1
8,36,1
8,37,1
8,42,1
8,45,1
8,48,1
8,49,1
8,50,1
8,53,1
8,55,1
8,59,1
8,63,1
8,74,1
8,89,1
8,94,1
8,114,1
8,123,1
9,1,1
9,10,1
9,12,1
9,14,1
9,15,1
9,17,1
9,27,1
9,28,1
9,30,1
9,89,1
9,114,1
10,1,1
10,4,1
10,5,1
10,8,1
10,12,1
10,15,1
10,17,1
10,19,1
10,22,1
10,27,1
10,29,1
10,31,1
10,32,1
10,34,1
10,94,1
10,122,1
10,123,1
11,2,1
11,5,1
11,6,1
11,7,1
11,12,1
11,17,1
11,18,1
11,19,1
11,20,1
11,22,1
11,23,1
11,26,1
11,29,1
11,89,1
11,94,1
12,1,1
12,5,1
12,6,1
12,11,1
12,12,1
12,17,1
12,23,1
12,25,1
12,27,1
12,32,1
12,94,1
12,114,1
13,1,1
13,5,1
13,17,1
13,20,1
13,25,1
13,26,1
13,27,1
13,28,1
13,30,1
13,32,1
13,114,1
13,122,1
13,123,1
14,10,1
14,14,1
14,17,1
14,18,1
14,23,1
14,27,1
14,30,1
14,31,1
14,34,1
14,114,1
15,4,1
15,6,1
15,9,1
15,13,1
15,14,1
15,22,1
15,23,1
15,27,1
15,30,1
15,32,1
15,89,1
16,1,1
16,4,1
16,5,1
16,6,1
16,10,1
16,11,1
16,12,1
16,14,1
16,17,1
16,27,1
16,65,1
16,67,1
16,68,1
16,69,1
16,71,1
16,73,1
16,77,1
16,80,1
16,81,1
16,85,1
16,88,1
16,90,1
16,92,1
16,93,1
16,94,1
16,123,1
17,1,1
17,2,1
17,4,1
17,6,1
17,8,1
17,10,1
17,11,1
17,13,1
17,14,1
17,18,1
17,19,1
17,20,1
17,23,1
17,25,1
17,26,1
17,30,1
17,32,1
17,122,1
18,2,1
18,5,1
18,7,1
18,8,1
18,9,1
18,10,1
18,11,1
18,12,1
18,23,1
18,27,1
18,29,1
18,122,1
18,123,1
19,1,1
19,11,1
19,17,1
19,18,1
19,28,1
19,29,1
19,32,1
